source,dataset,k,margin
real,breast_cancer,5,3
real,breast_cancer,5,-5
real,breast_cancer,5,5
real,breast_cancer,5,-5
real,breast_cancer,5,5
real,breast_cancer,5,5
real,breast_cancer,5,1
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,-3
real,breast_cancer,7,-5
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,-7
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,-1
real,breast_cancer,7,-7
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,3
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,-7
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,1
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,3
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,-5
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,-5
real,breast_cancer,7,-1
real,breast_cancer,7,1
real,breast_cancer,7,-5
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,-5
real,breast_cancer,7,7
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,-7
real,breast_cancer,7,-7
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,1
real,breast_cancer,7,3
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,-7
real,breast_cancer,7,7
real,breast_cancer,7,7
real,breast_cancer,7,1
real,breast_cancer,9,9
real,breast_cancer,9,7
real,breast_cancer,9,-3
real,breast_cancer,9,-5
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,-9
real,breast_cancer,9,-9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,-1
real,breast_cancer,9,-9
real,breast_cancer,9,-9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,-9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,5
real,breast_cancer,9,-9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,-9
real,breast_cancer,9,-9
real,breast_cancer,9,7
real,breast_cancer,9,9
real,breast_cancer,9,7
real,breast_cancer,9,9
real,breast_cancer,9,1
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,-5
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,5
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,-7
real,breast_cancer,9,-9
real,breast_cancer,9,7
real,breast_cancer,9,9
real,breast_cancer,9,-5
real,breast_cancer,9,1
real,breast_cancer,9,-1
real,breast_cancer,9,-7
real,breast_cancer,9,-9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,-9
real,breast_cancer,9,9
real,breast_cancer,9,-7
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,-5
real,breast_cancer,9,9
real,breast_cancer,9,-9
real,breast_cancer,9,9
real,breast_cancer,9,-9
real,breast_cancer,9,-9
real,breast_cancer,9,-9
real,breast_cancer,9,9
real,breast_cancer,9,3
real,breast_cancer,9,5
real,breast_cancer,9,-9
real,breast_cancer,9,9
real,breast_cancer,9,-9
real,breast_cancer,9,9
real,breast_cancer,9,9
real,breast_cancer,9,3
real,breast_cancer,11,11
real,breast_cancer,11,9
real,breast_cancer,11,-5
real,breast_cancer,11,-7
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,-9
real,breast_cancer,11,-11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,-3
real,breast_cancer,11,-11
real,breast_cancer,11,-11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,-11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,5
real,breast_cancer,11,-11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,9
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,-11
real,breast_cancer,11,-11
real,breast_cancer,11,9
real,breast_cancer,11,11
real,breast_cancer,11,9
real,breast_cancer,11,11
real,breast_cancer,11,-1
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,-7
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,5
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,-9
real,breast_cancer,11,-7
real,breast_cancer,11,9
real,breast_cancer,11,11
real,breast_cancer,11,-7
real,breast_cancer,11,1
real,breast_cancer,11,-3
real,breast_cancer,11,-7
real,breast_cancer,11,-11
real,breast_cancer,11,11
real,breast_cancer,11,9
real,breast_cancer,11,11
real,breast_cancer,11,-11
real,breast_cancer,11,11
real,breast_cancer,11,-9
real,breast_cancer,11,11
real,breast_cancer,11,9
real,breast_cancer,11,-3
real,breast_cancer,11,11
real,breast_cancer,11,-11
real,breast_cancer,11,11
real,breast_cancer,11,-7
real,breast_cancer,11,-11
real,breast_cancer,11,-11
real,breast_cancer,11,11
real,breast_cancer,11,3
real,breast_cancer,11,5
real,breast_cancer,11,-11
real,breast_cancer,11,11
real,breast_cancer,11,-11
real,breast_cancer,11,11
real,breast_cancer,11,11
real,breast_cancer,11,3
real,breast_cancer,15,15
real,breast_cancer,15,13
real,breast_cancer,15,-5
real,breast_cancer,15,-7
real,breast_cancer,15,13
real,breast_cancer,15,15
real,breast_cancer,15,-11
real,breast_cancer,15,-13
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,-3
real,breast_cancer,15,-15
real,breast_cancer,15,-11
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,-13
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,7
real,breast_cancer,15,-13
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,13
real,breast_cancer,15,13
real,breast_cancer,15,15
real,breast_cancer,15,13
real,breast_cancer,15,-15
real,breast_cancer,15,-15
real,breast_cancer,15,13
real,breast_cancer,15,15
real,breast_cancer,15,13
real,breast_cancer,15,15
real,breast_cancer,15,-1
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,-9
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,7
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,-9
real,breast_cancer,15,-5
real,breast_cancer,15,11
real,breast_cancer,15,15
real,breast_cancer,15,-3
real,breast_cancer,15,1
real,breast_cancer,15,-3
real,breast_cancer,15,-5
real,breast_cancer,15,-15
real,breast_cancer,15,15
real,breast_cancer,15,13
real,breast_cancer,15,15
real,breast_cancer,15,-11
real,breast_cancer,15,15
real,breast_cancer,15,-9
real,breast_cancer,15,15
real,breast_cancer,15,11
real,breast_cancer,15,-1
real,breast_cancer,15,15
real,breast_cancer,15,-15
real,breast_cancer,15,13
real,breast_cancer,15,-5
real,breast_cancer,15,-15
real,breast_cancer,15,-11
real,breast_cancer,15,15
real,breast_cancer,15,7
real,breast_cancer,15,9
real,breast_cancer,15,-11
real,breast_cancer,15,15
real,breast_cancer,15,-15
real,breast_cancer,15,15
real,breast_cancer,15,15
real,breast_cancer,15,3
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,1
real,digits,1,-1
real,digits,1,-1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,1
real,digits,1,1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,-1
real,digits,1,-1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,1
real,digits,1,1
real,digits,1,-1
real,digits,1,-1
real,digits,1,1
real,digits,1,-1
real,digits,1,-1
real,digits,1,1
real,digits,1,1
real,digits,1,1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,1
real,digits,1,-1
real,digits,1,-1
real,digits,1,-1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,1
real,digits,1,-1
real,digits,1,1
real,digits,1,1
real,digits,1,1
real,digits,1,-1
real,digits,1,-1
real,digits,1,1
real,digits,1,-1
real,digits,1,-1
real,digits,1,-1
real,digits,1,-1
real,digits,1,-1
real,digits,1,1
real,digits,1,-1
real,digits,1,-1
real,digits,1,-1
real,digits,1,-1
real,digits,1,-1
real,digits,1,-1
real,digits,1,-1
real,digits,1,-1
real,digits,1,1
real,digits,1,-1
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,3
real,digits,3,-3
real,digits,3,-3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,3
real,digits,3,3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,-3
real,digits,3,-3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,3
real,digits,3,3
real,digits,3,-3
real,digits,3,-3
real,digits,3,3
real,digits,3,-3
real,digits,3,-3
real,digits,3,3
real,digits,3,3
real,digits,3,3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,3
real,digits,3,-3
real,digits,3,-3
real,digits,3,-3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,3
real,digits,3,-3
real,digits,3,3
real,digits,3,3
real,digits,3,3
real,digits,3,-3
real,digits,3,-3
real,digits,3,3
real,digits,3,-3
real,digits,3,-3
real,digits,3,-3
real,digits,3,-3
real,digits,3,-3
real,digits,3,3
real,digits,3,-3
real,digits,3,-3
real,digits,3,-3
real,digits,3,-3
real,digits,3,-3
real,digits,3,-3
real,digits,3,-3
real,digits,3,-3
real,digits,3,3
real,digits,3,-3
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,5
real,digits,5,-5
real,digits,5,-5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,5
real,digits,5,5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,-5
real,digits,5,-5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,5
real,digits,5,5
real,digits,5,-5
real,digits,5,-5
real,digits,5,5
real,digits,5,-5
real,digits,5,-5
real,digits,5,5
real,digits,5,5
real,digits,5,5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,5
real,digits,5,-5
real,digits,5,-5
real,digits,5,-5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,5
real,digits,5,-5
real,digits,5,5
real,digits,5,5
real,digits,5,5
real,digits,5,-5
real,digits,5,-5
real,digits,5,5
real,digits,5,-5
real,digits,5,-5
real,digits,5,-5
real,digits,5,-5
real,digits,5,-5
real,digits,5,5
real,digits,5,-5
real,digits,5,-5
real,digits,5,-5
real,digits,5,-5
real,digits,5,-5
real,digits,5,-5
real,digits,5,-5
real,digits,5,-5
real,digits,5,5
real,digits,5,-5
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,7
real,digits,7,-7
real,digits,7,-7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,7
real,digits,7,7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,-7
real,digits,7,-7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,7
real,digits,7,7
real,digits,7,-7
real,digits,7,-7
real,digits,7,7
real,digits,7,-7
real,digits,7,-7
real,digits,7,7
real,digits,7,7
real,digits,7,7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,7
real,digits,7,-7
real,digits,7,-7
real,digits,7,-7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,7
real,digits,7,-7
real,digits,7,7
real,digits,7,7
real,digits,7,7
real,digits,7,-7
real,digits,7,-7
real,digits,7,7
real,digits,7,-7
real,digits,7,-7
real,digits,7,-7
real,digits,7,-7
real,digits,7,-7
real,digits,7,7
real,digits,7,-7
real,digits,7,-7
real,digits,7,-7
real,digits,7,-7
real,digits,7,-7
real,digits,7,-7
real,digits,7,-7
real,digits,7,-7
real,digits,7,7
real,digits,7,-7
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,7
real,digits,9,-9
real,digits,9,-9
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,9
real,digits,9,9
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,-9
real,digits,9,-9
real,digits,9,9
real,digits,9,-9
real,digits,9,5
real,digits,9,9
real,digits,9,9
real,digits,9,-9
real,digits,9,-9
real,digits,9,9
real,digits,9,-9
real,digits,9,-9
real,digits,9,9
real,digits,9,9
real,digits,9,9
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,9
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,9
real,digits,9,-9
real,digits,9,-9
real,digits,9,-9
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,9
real,digits,9,-9
real,digits,9,9
real,digits,9,9
real,digits,9,9
real,digits,9,-9
real,digits,9,-9
real,digits,9,9
real,digits,9,-9
real,digits,9,-9
real,digits,9,-9
real,digits,9,-9
real,digits,9,-9
real,digits,9,9
real,digits,9,-9
real,digits,9,-9
real,digits,9,-9
real,digits,9,-9
real,digits,9,-9
real,digits,9,-9
real,digits,9,-9
real,digits,9,-9
real,digits,9,9
real,digits,9,-9
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,7
real,digits,11,-11
real,digits,11,-11
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,11
real,digits,11,11
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,-11
real,digits,11,-11
real,digits,11,11
real,digits,11,-11
real,digits,11,5
real,digits,11,9
real,digits,11,11
real,digits,11,-11
real,digits,11,-11
real,digits,11,11
real,digits,11,-11
real,digits,11,-11
real,digits,11,11
real,digits,11,11
real,digits,11,11
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,11
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,9
real,digits,11,-11
real,digits,11,-11
real,digits,11,-11
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,11
real,digits,11,-11
real,digits,11,11
real,digits,11,11
real,digits,11,11
real,digits,11,-11
real,digits,11,-11
real,digits,11,11
real,digits,11,-11
real,digits,11,-11
real,digits,11,-11
real,digits,11,-11
real,digits,11,-11
real,digits,11,11
real,digits,11,-11
real,digits,11,-11
real,digits,11,-11
real,digits,11,-11
real,digits,11,-11
real,digits,11,-11
real,digits,11,-11
real,digits,11,-11
real,digits,11,11
real,digits,11,-11
real,digits,15,15
real,digits,15,-15
real,digits,15,15
real,digits,15,7
real,digits,15,-15
real,digits,15,-15
real,digits,15,15
real,digits,15,-15
real,digits,15,15
real,digits,15,15
real,digits,15,15
real,digits,15,13
real,digits,15,-15
real,digits,15,15
real,digits,15,-15
real,digits,15,15
real,digits,15,-15
real,digits,15,-15
real,digits,15,15
real,digits,15,-15
real,digits,15,1
real,digits,15,9
real,digits,15,13
real,digits,15,-15
real,digits,15,-15
real,digits,15,15
real,digits,15,-15
real,digits,15,-15
real,digits,15,15
real,digits,15,15
real,digits,15,15
real,digits,15,15
real,digits,15,-15
real,digits,15,15
real,digits,15,15
real,digits,15,-15
real,digits,15,15
real,digits,15,15
real,digits,15,15
real,digits,15,-15
real,digits,15,15
real,digits,15,7
real,digits,15,-15
real,digits,15,-15
real,digits,15,-15
real,digits,15,9
real,digits,15,-15
real,digits,15,15
real,digits,15,-15
real,digits,15,15
real,digits,15,15
real,digits,15,-15
real,digits,15,15
real,digits,15,15
real,digits,15,-15
real,digits,15,11
real,digits,15,15
real,digits,15,-15
real,digits,15,15
real,digits,15,15
real,digits,15,15
real,digits,15,-15
real,digits,15,-15
real,digits,15,15
real,digits,15,-15
real,digits,15,-15
real,digits,15,-15
real,digits,15,-15
real,digits,15,-15
real,digits,15,15
real,digits,15,-15
real,digits,15,-15
real,digits,15,-15
real,digits,15,-15
real,digits,15,-15
real,digits,15,-15
real,digits,15,-15
real,digits,15,-15
real,digits,15,15
real,digits,15,-15
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,1,-1
stress,blobs,1,1
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,1
stress,blobs,3,-1
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,-1
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-1
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,1
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-1
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,-1
stress,blobs,3,3
stress,blobs,3,-1
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,1
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,-1
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,-1
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,3
stress,blobs,3,1
stress,blobs,3,-3
stress,blobs,3,3
stress,blobs,3,-3
stress,blobs,3,-1
stress,blobs,5,5
stress,blobs,5,5
stress,blobs,5,-5
stress,blobs,5,3
stress,blobs,5,1
stress,blobs,5,-5
stress,blobs,5,5
stress,blobs,5,5
stress,blobs,5,5
stress,blobs,5,-5
stress,blobs,5,5
stress,blobs,5,-5
stress,blobs,5,5
stress,blobs,5,-5
stress,blobs,5,-5
stress,blobs,5,5
stress,blobs,5,5
stress,blobs,5,-5
stress,blobs,5,5
stress,blobs,5,5
stress,blobs,5,5
stress,blobs,5,5
stress,blobs,5,-3
stress,blobs,5,-3
stress,blobs,5,-5
stress,blobs,5,5
stress,blobs,5,3
stress,blobs,5,-5
stress,blobs,5,5
stress,blobs,5,-1
stress,blobs,5,5
stress,blobs,5,3
stress,blobs,5,-5
stress,blobs,5,-5
stress,blobs,5,-5
stress,blobs,5,-5
stress,blobs,5,-5
stress,blobs,5,-5
stress,blobs,5,-1
stress,blobs,5,-5
stress,blobs,5,5
stress,blobs,5,5
stress,blobs,5,-5
stress,blobs,5,-5
stress,blobs,5,-1
stress,blobs,5,5
